CarCount,BikeCount,BusCount,TruckCount,Total
76,17,52,109,254
46,148,5,81,280
108,26,136,14,284
79,28,51,41,199
134,114,120,136,504
70,91,23,61,245
95,41,76,76,288
60,29,71,122,282
114,76,27,25,242
129,96,82,70,377
86,114,117,18,335
18,91,49,57,215
32,86,53,118,289
47,116,49,81,293
41,120,134,11,306
84,111,60,86,341
96,148,11,41,296
121,114,8,33,276
23,143,122,140,428
13,24,99,62,198
82,31,128,13,254
53,11,10,97,171
117,149,36,31,333
13,135,134,43,325
94,48,21,88,251
136,8,11,115,270
76,6,72,42,196
35,46,129,150,360
144,53,17,103,317
94,122,125,146,487
97,9,69,25,200
146,84,28,107,365
46,53,150,67,316
58,86,23,80,247
10,57,3,102,172
91,63,51,64,269
8,37,89,122,256
140,20,33,8,201
129,148,34,60,371
60,10,11,108,189
12,8,11,103,134
65,100,128,141,434
108,81,86,91,366
57,4,39,46,146
87,25,41,8,161
150,122,39,72,383
111,96,134,19,360
141,97,80,2,320
19,104,141,132,396
116,129,6,115,366
96,15,6,46,163
88,126,29,85,328
6,19,56,119,200
62,17,53,104,236
61,74,137,124,396
58,68,6,106,238
19,117,140,119,395
11,60,89,113,273
147,101,105,150,503
62,61,105,147,375
115,86,43,120,364
61,14,98,39,212
38,127,82,45,292
88,15,144,51,298
102,150,104,70,426
113,17,100,82,312
44,64,112,26,246
98,42,29,65,234
145,10,6,47,208
150,92,8,76,326
2,22,10,68,102
11,65,69,86,231
116,70,102,78,366
31,36,64,87,218
23,32,86,67,208
130,115,63,100,408
98,148,14,81,341
139,117,143,100,499
139,63,137,66,405
82,105,88,97,372
129,109,13,44,295
122,103,36,84,345
80,93,33,120,326
16,97,113,110,336
118,121,54,44,337
72,122,117,76,387
62,113,60,79,314
93,140,135,138,506
52,119,75,81,327
39,37,50,132,258
34,46,95,110,285
31,125,92,34,282
101,75,50,27,253
119,50,52,110,331
124,122,34,90,370
124,37,6,120,287
105,11,133,149,398
111,119,11,111,352
85,107,37,97,326
57,28,96,82,263
66,51,49,46,212
73,109,106,51,339
94,150,52,42,338
28,95,74,65,262
65,140,4,27,236
14,105,137,36,292
58,136,72,134,400
13,14,122,12,161
73,17,63,59,212
17,69,122,42,250
107,86,89,85,367
34,88,51,127,300
94,28,8,134,264
58,87,35,4,184
132,49,149,139,469
10,42,150,96,298
10,116,67,57,250
94,134,21,6,255
150,131,106,33,420
55,126,56,107,344
56,132,96,75,359
12,91,67,143,313
57,111,10,21,199
79,146,75,104,404
136,12,97,91,336
1,68,62,112,243
145,30,82,77,334
114,117,45,124,400
59,32,103,63,257
118,99,100,104,421
96,95,32,98,321
126,119,144,37,426
43,30,79,84,236
125,141,130,55,451
5,72,83,31,191
45,59,102,94,300
65,128,1,100,294
107,32,33,46,218
129,109,95,58,391
66,22,108,135,331
111,53,68,72,304
59,134,33,47,273
29,93,39,8,169
35,53,128,81,297
8,110,16,117,251
90,35,139,39,303
83,100,75,71,329
65,101,44,150,360
13,45,138,5,201
116,3,113,39,271
65,39,11,126,241
88,56,66,87,297
130,124,99,57,410
108,149,88,41,386
108,118,5,62,293
73,150,106,31,360
138,135,44,17,334
17,32,121,114,284
114,29,20,83,246
20,88,32,144,284
115,61,105,74,355
53,33,139,92,317
84,122,108,126,440
70,43,147,95,355
96,111,112,28,347
15,118,33,10,176
109,13,52,23,197
148,11,86,30,275
38,95,81,79,293
85,75,96,26,282
88,122,108,119,437
63,80,59,54,256
25,68,63,74,230
4,12,27,119,162
95,77,87,59,318
111,113,11,119,354
47,140,13,89,289
66,66,12,147,291
66,81,93,143,383
60,133,7,101,301
75,78,55,88,296
69,80,23,132,304
62,101,37,77,277
37,14,103,19,173
35,82,91,30,238
29,27,70,1,127
37,134,95,9,275
135,113,26,137,411
126,118,114,131,489
134,143,72,89,438
46,35,110,36,227
16,105,71,116,308
109,79,118,87,393
33,25,33,141,232
44,134,133,69,380
70,145,20,89,324
14,131,20,25,190
72,121,22,100,315
124,64,29,81,298
126,62,102,9,299
98,53,33,114,298
10,22,7,148,187
89,124,146,105,464
128,52,16,69,265
23,93,2,45,163
33,32,14,78,157
15,147,36,115,313
43,148,78,128,397
55,18,123,12,208
9,82,31,17,139
138,147,33,138,456
52,32,118,7,209
39,133,105,96,373
3,43,37,102,185
91,52,20,94,257
145,142,143,45,475
56,136,116,40,348
119,92,8,119,338
43,8,123,13,187
28,128,70,143,369
28,98,125,130,381
49,22,143,150,364
12,11,113,8,144
99,26,107,88,320
45,93,87,6,231
129,93,115,42,379
130,4,5,132,271
103,29,89,66,287
114,67,16,12,209
89,7,47,35,178
63,95,78,72,308
133,52,4,84,273
134,83,1,25,243
17,5,43,147,212
14,116,7,119,256
48,103,108,86,345
140,74,58,47,319
68,52,89,90,299
90,106,140,85,421
118,112,5,79,314
109,35,139,8,291
107,42,47,69,265
60,9,64,24,157
127,5,17,74,223
70,125,23,12,230
79,86,30,137,332
131,25,132,26,314
56,123,15,4,198
119,53,138,121,431
109,144,111,28,392
41,120,140,31,332
25,99,107,145,376
92,3,150,112,357
18,73,23,71,185
37,64,34,22,157
140,123,64,103,430
126,79,112,142,459
123,85,41,116,365
77,48,130,53,308
41,121,121,71,354
124,94,82,121,421
57,69,2,112,240
106,34,9,130,279
27,18,118,32,195
149,50,21,136,356
79,44,58,56,237
113,126,143,66,448
126,32,119,107,384
101,134,27,27,289
141,127,10,7,285
14,97,105,55,271
4,47,114,91,256
81,62,132,47,322
18,127,147,58,350
62,16,143,118,339
75,100,108,89,372
118,86,70,23,297
97,123,40,127,387
46,107,35,13,201
64,142,26,7,239
113,18,15,8,154
114,87,52,118,371
4,100,82,58,244
113,67,40,142,362
111,69,129,93,402
13,40,79,27,159
117,54,83,18,272
12,43,103,150,308
33,24,106,107,270
93,7,6,73,179
83,143,69,133,428
56,102,111,125,394
36,134,100,136,406
87,48,44,146,325
37,114,93,48,292
6,35,5,147,193
119,80,80,86,365
117,73,50,46,286
126,142,43,55,366
66,84,13,12,175
15,133,70,35,253
122,42,48,62,274
71,115,97,141,424
147,110,4,136,397
134,46,94,109,383
47,92,67,78,284
30,55,5,98,188
84,84,39,4,211
120,92,12,94,318
66,11,146,80,303
124,3,3,49,179
94,74,95,141,404
6,131,125,64,326
6,125,144,133,408
135,96,68,51,350
79,43,91,88,301
26,114,81,111,332
22,81,75,125,303
3,108,2,134,247
32,81,26,54,193
103,78,87,95,363
65,75,92,141,373
23,5,109,27,164
91,92,126,123,432
18,95,119,100,332
54,23,14,119,210
63,113,12,42,230
131,26,15,98,270
36,7,17,24,84
38,94,6,34,172
127,135,114,147,523
9,38,2,129,178
76,55,133,148,412
52,113,16,87,268
11,96,29,86,222
22,45,137,6,210
128,126,102,148,504
43,56,69,140,308
66,22,130,77,295
136,59,15,140,350
61,135,121,51,368
108,110,106,53,377
10,39,9,108,166
62,28,62,137,289
5,120,96,72,293
85,143,2,145,375
26,81,27,26,160
98,87,56,104,345
74,126,88,150,438
60,110,135,30,335
147,60,20,99,326
38,69,40,3,150
142,110,134,81,467
49,114,25,85,273
47,90,119,43,299
54,46,123,101,324
84,98,149,6,337
42,88,64,48,242
17,123,9,49,198
8,17,50,45,120
86,38,65,123,312
144,114,73,50,381
55,99,20,3,177
60,131,100,93,384
114,122,30,103,369
20,83,44,2,149
97,83,27,146,353
81,109,135,10,335
8,39,16,13,76
118,127,9,143,397
95,40,99,12,246
134,141,56,111,442
123,132,18,31,304
28,44,49,61,182
6,144,9,58,217
87,105,116,62,370
31,85,99,6,221
130,48,112,117,407
12,64,131,24,231
132,147,110,70,459
29,5,60,48,142
55,106,29,144,334
76,126,24,88,314
25,14,150,38,227
95,146,119,97,457
12,97,49,46,204
47,1,150,33,231
12,96,115,56,279
122,106,63,107,398
101,102,149,90,442
51,138,4,105,298
5,108,108,21,242
50,38,74,80,242
61,40,79,46,226
79,3,103,111,296
116,11,131,122,380
78,116,56,83,333
107,60,14,138,319
67,104,44,18,233
90,25,45,150,310
131,105,128,40,404
16,16,42,106,180
45,75,139,134,393
49,150,126,68,393
101,125,132,68,426
139,124,74,40,377
94,51,59,39,243
113,23,64,75,275
14,64,117,53,248
46,81,43,121,291
56,62,149,84,351
5,62,125,4,196
80,17,111,58,266
14,132,71,19,236
61,137,113,141,452
60,17,27,16,120
44,127,22,124,317
14,77,57,127,275
105,16,94,3,218
112,44,133,114,403
93,85,18,70,266
23,20,57,74,174
61,150,145,65,421
109,142,41,59,351
35,94,63,72,264
41,29,78,46,194
24,136,104,46,310
28,61,53,115,257
112,110,130,80,432
20,51,117,121,309
22,119,51,22,214
75,126,94,27,322
134,105,44,7,290
51,125,42,25,243
62,119,98,122,401
47,14,122,121,304
47,47,64,107,265
3,127,143,150,423
95,82,46,74,297
98,53,73,129,353
136,42,33,149,360
33,71,146,92,342
104,131,90,4,329
21,75,17,37,150
88,150,102,37,377
143,94,5,26,268
123,145,53,130,451
30,11,111,53,205
35,143,36,21,235
56,26,12,83,177
104,13,16,127,260
81,99,55,6,241
46,76,109,13,244
90,118,39,133,380
23,114,57,101,295
5,12,75,89,181
25,21,104,30,180
59,23,132,108,322
122,137,132,61,452
146,34,49,52,281
6,44,107,122,279
142,128,98,26,394
124,63,150,149,486
57,40,60,126,283
127,102,133,10,372
85,116,86,125,412
101,143,39,8,291
62,3,115,57,237
146,51,26,23,246
102,75,26,112,315
106,137,62,90,395
132,65,49,129,375
26,45,86,21,178
119,30,71,23,243
137,75,56,3,271
49,120,3,11,183
61,55,136,1,253
149,120,5,134,408
9,58,146,128,341
10,141,56,145,352
133,21,83,67,304
14,125,35,134,308
12,144,81,46,283
77,125,45,110,357
90,119,55,88,352
55,123,129,103,410
132,116,70,16,334
148,119,34,123,424
50,27,102,60,239
8,99,62,137,306
61,118,52,136,367
65,56,3,12,136
57,129,149,67,402
116,45,16,146,323
37,4,18,75,134
104,34,42,20,200
16,73,117,51,257
126,144,103,6,379
145,98,138,142,523
39,76,73,123,311
57,134,110,120,421
8,93,26,91,218
131,75,48,47,301
101,20,40,80,241
67,111,39,87,304
102,92,71,21,286
106,99,116,147,468
79,11,73,93,256
148,91,32,84,355
90,119,66,137,412
69,116,19,107,311
49,148,40,19,256
9,43,138,38,228
104,108,93,16,321
82,72,135,139,428
140,115,77,126,458
58,137,128,53,376
5,8,73,26,112
60,60,46,47,213
98,4,132,18,252
71,126,106,142,445
131,31,60,130,352
97,129,13,117,356
141,95,150,28,414
38,45,34,51,168
45,12,115,8,180
55,136,125,2,318
47,35,121,89,292
48,145,79,139,411
66,99,59,105,329
54,125,107,114,400
143,134,128,55,460
74,113,9,135,331
112,83,141,1,337
15,79,57,63,214
129,41,33,14,217
82,23,9,41,155
138,50,36,125,349
53,82,104,23,262
93,102,75,143,413
42,60,85,137,324
45,17,83,125,270
10,4,15,29,58
109,141,20,150,420
33,120,98,108,359
7,60,7,88,162
66,109,82,45,302
140,125,100,65,430
19,55,138,89,301
10,66,138,25,239
67,130,91,41,329
103,50,8,27,188
50,73,45,150,318
40,89,125,102,356
114,108,85,60,367
79,48,94,41,262
58,126,9,55,248
131,145,11,105,392
127,107,68,97,399
99,1,57,135,292
74,17,59,55,205
15,42,115,26,198
20,141,150,130,441
89,18,6,80,193
64,75,14,124,277
134,11,142,12,299
139,10,132,48,329
95,88,47,46,276
145,146,36,4,331
110,126,34,59,329
46,141,15,137,339
97,132,56,40,325
86,22,101,72,281
10,13,29,54,106
122,4,122,147,395
85,13,94,44,236
47,64,29,91,231
137,125,20,1,283
143,52,146,98,439
108,123,45,59,335
42,147,4,66,259
31,94,8,110,243
142,7,133,108,390
104,150,45,18,317
101,114,34,9,258
108,100,21,99,328
131,100,99,33,363
101,46,80,119,346
8,71,91,120,290
108,114,55,74,351
141,56,107,5,309
106,95,6,4,211
67,62,116,65,310
26,106,44,113,289
10,94,56,46,206
78,3,87,5,173
60,29,49,110,248
83,90,44,46,263
99,79,146,25,349
79,20,73,111,283
132,7,61,84,284
121,97,125,105,448
125,145,93,37,400
29,64,39,9,141
61,70,53,149,333
109,22,10,56,197
39,108,135,69,351
80,95,103,64,342
102,104,150,79,435
136,15,70,76,297
69,96,36,69,270
146,47,89,13,295
47,87,16,96,246
73,69,117,141,400
141,105,14,111,371
119,100,93,92,404
99,69,62,118,348
73,45,82,52,252
12,114,69,17,212
11,107,118,120,356
134,83,18,114,349
142,117,115,70,444
65,108,147,43,363
126,107,61,22,316
145,4,129,93,371
14,101,70,143,328
23,140,28,43,234
95,81,130,136,442
115,29,98,84,326
23,44,95,146,308
127,105,60,146,438
41,130,63,122,356
72,28,46,52,198
53,128,42,18,241
23,149,138,1,311
114,128,10,130,382
102,144,23,123,392
11,10,113,92,226
103,87,36,144,370
60,21,120,47,248
137,10,99,105,351
7,111,21,122,261
49,37,5,48,139
144,43,106,127,420
141,73,14,149,377
63,18,108,98,287
149,129,140,108,526
79,22,139,17,257
47,76,53,56,232
70,33,54,99,256
77,66,31,39,213
33,29,99,61,222
17,12,109,55,193
109,52,60,32,253
86,82,99,55,322
18,133,93,146,390
61,92,4,78,235
59,48,81,25,213
90,103,101,50,344
93,14,115,60,282
85,43,111,131,370
23,3,26,127,179
120,92,135,10,357
112,7,48,98,265
116,86,7,50,259
77,31,1,8,117
145,97,12,90,344
119,79,14,24,236
133,65,6,117,321
88,64,105,75,332
26,21,86,19,152
99,76,82,74,331
120,61,106,132,419
84,103,55,85,327
70,40,138,121,369
122,46,58,2,228
77,124,31,108,340
12,34,26,42,114
139,96,90,54,379
25,62,131,31,249
23,33,132,75,263
58,49,114,106,327
149,28,101,17,295
108,63,10,75,256
28,99,9,79,215
27,76,103,42,248
6,144,77,71,298
29,42,112,41,224
127,85,111,99,422
22,15,101,20,158
105,89,88,144,426
56,107,127,135,425
102,150,10,3,265
120,28,4,99,251
69,146,128,147,490
99,52,144,79,374
116,144,61,87,408
87,101,134,130,452
53,32,87,139,311
40,64,48,94,246
127,142,39,19,327
106,23,116,46,291
36,40,55,28,159
22,7,6,35,70
60,128,83,6,277
17,6,43,24,90
135,49,98,86,368
32,83,72,16,203
33,97,73,127,330
139,47,122,28,336
62,75,11,135,283
128,53,76,87,344
90,11,95,103,299
131,52,50,16,249
42,126,51,80,299
58,141,47,133,379
47,137,89,26,299
104,128,100,60,392
66,21,115,115,317
81,7,45,148,281
100,2,112,2,216
112,123,127,119,481
31,79,116,128,354
66,79,60,16,221
26,4,124,136,290
33,66,48,130,277
38,72,109,113,332
127,63,107,93,390
13,65,36,49,163
47,112,101,124,384
85,63,120,143,411
38,58,124,107,327
109,123,40,66,338
39,89,121,36,285
133,43,66,82,324
23,34,149,100,306
114,105,84,10,313
146,135,78,119,478
107,78,76,78,339
21,103,104,68,296
37,8,132,7,184
105,34,42,109,290
42,58,6,38,144
35,15,34,81,165
93,37,115,45,290
92,47,146,67,352
94,131,28,25,278
23,30,59,117,229
42,140,150,113,445
69,144,150,54,417
10,44,74,129,257
70,82,3,82,237
130,4,55,91,280
10,35,11,143,199
77,37,133,130,377
148,129,46,63,386
69,15,57,147,288
144,33,127,100,404
49,10,26,137,222
117,12,36,52,217
128,148,90,19,385
87,38,44,64,233
44,143,94,19,300
27,13,29,28,97
120,143,58,20,341
105,102,28,101,336
85,50,118,103,356
49,115,20,27,211
23,41,85,111,260
25,111,74,145,355
65,21,89,41,216
105,94,53,140,392
105,45,58,81,289
56,85,10,4,155
25,71,7,79,182
95,39,132,117,383
54,148,37,133,372
39,126,46,30,241
103,49,39,58,249
32,134,49,139,354
127,59,116,87,389
85,106,47,45,283
13,34,30,87,164
127,62,120,110,419
12,139,29,107,287
46,54,32,31,163
16,16,43,90,165
139,50,72,76,337
123,131,51,16,321
50,49,58,80,237
71,111,58,99,339
140,119,123,6,388
129,40,42,118,329
47,122,116,12,297
131,118,85,129,463
20,20,38,21,99
64,117,58,53,292
47,22,98,25,192
59,66,135,119,379
78,62,66,49,255
52,72,51,85,260
139,29,116,139,423
42,133,66,116,357
102,38,43,4,187
74,78,77,8,237
145,9,90,148,392
138,64,72,73,347
95,136,63,89,383
11,44,142,2,199
2,73,110,77,262
121,120,146,111,498
113,78,39,119,349
117,86,57,133,393
88,91,53,37,269
106,34,138,31,309
8,90,106,85,289
22,71,7,32,132
58,106,33,69,266
28,146,34,42,250
91,118,134,13,356
144,12,125,48,329
108,122,55,102,387
87,96,28,28,239
122,126,17,112,377
15,149,92,81,337
62,24,15,114,215
94,147,42,77,360
2,138,7,124,271
126,99,21,7,253
138,10,108,3,259
145,33,147,120,445
2,63,5,38,108
18,146,105,71,340
124,48,30,68,270
68,81,144,141,434
96,87,108,26,317
120,110,75,104,409
68,11,121,13,213
91,113,110,40,354
115,138,20,96,369
58,38,46,85,227
99,28,97,59,283
55,17,71,85,228
25,43,23,39,130
56,111,101,96,364
7,110,108,128,353
76,145,77,68,366
28,80,34,128,270
150,18,11,14,193
96,68,11,96,271
124,104,101,124,453
114,112,149,7,382
57,23,4,29,113
142,114,126,68,450
55,145,92,126,418
64,148,96,39,347
35,17,64,131,247
136,19,79,95,329
8,31,4,21,64
85,139,139,83,446
83,102,18,13,216
146,56,27,59,288
148,31,78,131,388
67,138,115,28,348
59,24,67,35,185
88,1,44,103,236
38,52,40,36,166
53,123,75,37,288
121,130,7,109,367
77,39,123,34,273
53,33,30,76,192
8,106,54,2,170
78,41,108,56,283
93,38,8,26,165
131,106,47,34,318
105,53,39,146,343
121,34,74,135,364
131,69,100,98,398
74,27,48,58,207
18,62,98,15,193
134,23,102,111,370
144,111,26,54,335
6,144,15,36,201
90,81,58,71,300
74,135,21,100,330
65,30,114,86,295
78,47,72,76,273
96,40,149,57,342
9,99,95,33,236
28,2,78,46,154
2,62,10,78,152
113,24,21,26,184
36,87,121,133,377
27,34,100,67,228
81,17,133,32,263
100,148,52,146,446
30,97,131,72,330
149,73,56,22,300
84,119,34,89,326
7,110,127,133,377
96,98,19,25,238
10,98,32,145,285
29,83,142,89,343
59,27,136,129,351
102,126,83,120,431
129,61,102,26,318
34,146,77,18,275
10,73,128,149,360
117,4,66,71,258
134,102,119,150,505
47,98,68,99,312
149,90,48,99,386
130,54,135,143,462
128,5,107,13,253
116,75,115,54,360
129,68,54,36,287
79,146,74,66,365
23,14,150,11,198
122,134,28,150,434
39,20,32,114,205
53,92,3,25,173
112,42,45,44,243
89,104,79,74,346
106,21,139,41,307
70,30,113,37,250
146,76,140,23,385
28,148,15,146,337
143,5,21,34,203
116,18,79,13,226
65,68,21,27,181
114,145,44,128,431
150,59,110,28,347
140,141,34,40,355
69,107,46,4,226
150,93,17,79,339
43,41,1,66,151
21,119,47,65,252
122,139,13,41,315
125,137,22,9,293
44,17,98,73,232
77,136,114,126,453
125,14,1,86,226
150,30,35,72,287
107,45,116,136,404
84,11,36,80,211
144,14,82,90,330
84,97,94,82,357
86,98,21,24,229
19,140,114,74,347
131,33,76,95,335
145,7,11,112,275
138,96,99,118,451
132,50,97,109,388
48,63,65,73,249
133,44,31,44,252
22,48,104,84,258
107,76,68,32,283
5,38,77,93,213
27,14,44,74,159
133,122,9,128,392
79,100,33,131,343
112,66,97,132,407
35,47,118,133,333
136,67,149,95,447
124,80,49,14,267
125,46,4,40,215
99,15,104,45,263
81,33,66,41,221
125,43,118,107,393
141,57,25,8,231
144,104,106,130,484
3,110,124,130,367
16,25,90,148,279
104,115,96,72,387
98,1,52,145,296
14,124,41,78,257
144,63,148,127,482
78,123,57,117,375
59,113,89,70,331
129,95,1,115,340
35,33,71,146,285
144,21,18,120,303
19,81,33,50,183
76,101,66,103,346
30,22,75,67,194
79,69,91,12,251
90,55,123,37,305
112,4,56,36,208
92,46,35,123,296
24,109,66,109,308
64,79,30,4,177
101,81,27,72,281
138,72,56,144,410
12,76,4,70,162
37,65,57,15,174
48,123,9,76,256
11,105,133,113,362
103,136,7,38,284
7,1,43,13,64
73,75,128,104,380
80,31,73,141,325
130,9,57,145,341
31,133,109,114,387
26,119,119,88,352
8,100,102,34,244
84,3,41,27,155
106,85,58,59,308
146,128,49,132,455
79,45,77,111,312
109,96,76,109,390
93,144,25,15,277
126,120,38,133,417
55,3,19,27,104
15,80,37,136,268
100,131,109,1,341
129,47,106,77,359
37,70,143,74,324
104,48,35,59,246
92,39,92,122,345
125,13,4,59,201
120,68,103,86,377
65,23,134,98,320
38,138,34,44,254
77,145,117,137,476
64,116,13,55,248
17,123,146,109,395
136,71,42,102,351
138,12,52,72,274
83,58,122,69,332
104,74,25,134,337
67,49,12,95,223
44,88,67,144,343
13,150,81,67,311
79,81,34,49,243
147,8,93,28,276
55,7,63,28,153
135,25,69,111,340
72,51,3,104,230
78,104,63,145,390
55,145,48,68,316
39,145,149,59,392
37,59,146,26,268
149,99,62,83,393
56,47,38,39,180
130,13,86,120,349
103,60,60,60,283
90,79,137,97,403
143,25,99,20,287
1,150,150,106,407
144,129,133,41,447
38,144,143,47,372
105,150,30,127,412
86,24,36,111,257
9,113,71,82,275
108,66,147,83,404
65,27,120,139,351
9,105,105,105,324
88,104,79,65,336
66,56,77,86,285
82,147,79,104,412
105,86,84,58,333
16,34,42,27,119
142,83,23,89,337
131,75,19,54,279
66,36,133,13,248
150,135,127,9,421
131,141,67,62,401
130,9,142,129,410
105,102,40,108,355
73,24,106,110,313
99,20,111,24,254
104,58,7,132,301
132,110,51,110,403
75,82,107,117,381
104,87,30,92,313
60,69,135,76,340
105,63,25,18,211
113,39,53,43,248
27,52,34,92,205
56,6,63,22,147
30,145,132,54,361
126,108,133,58,425
34,126,10,103,273
94,41,135,135,405
126,16,75,143,360
101,101,77,53,332
